ID,longtitude,latitude,properties_url,properties_city,properties_name,properties/state,address,postal_code,provider_brand_name
355,-117.3957301,47.717908,https://www.albertsons.com/pharmacy/covid-19.html,Spokane,Albertsons 0265,WA,6520 N. Nevada,99208,Albertsons
356,-117.2248649,47.6259992,https://www.albertsons.com/pharmacy/covid-19.html,Spokane,Albertsons 0258,WA,13606 East 32nd Avenue,99216,Albertsons
357,-117.4504732,47.6990348,https://www.safeway.com/pharmacy/covid-19.html,Spokane,Safeway 1494,WA,2507 W. Wellesley,99205,Safeway
358,-117.2877703,47.6818398,https://www.albertsons.com/pharmacy/covid-19.html,SPOKANE VALLEY,Albertsons 0246,WA,8851 E. TRENT AVENUE,99212,Albertsons
359,-122.3311145,48.2377706,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Stanwood,Haggen 3480,WA,26603 72nd Avenue NW,98292,Haggen
360,-122.6521602,45.7153076,https://www.safeway.com/pharmacy/covid-19.html,"Suite 1, Vancouver",Safeway 1842,WA,13023 Ne Hwy 99,98686,Safeway
361,-120.0161438,46.3220387,https://www.safeway.com/pharmacy/covid-19.html,Sunnyside,Safeway 0563 Safeway,WA,613 Sixth,98944,Safeway
362,-122.4575528,47.2512312,https://www.safeway.com/pharmacy/covid-19.html,Tacoma,Safeway 0329,WA,1112 South M Street,98405,Safeway
363,-122.5541533,47.1804004,https://www.albertsons.com/pharmacy/covid-19.html,Tacoma,Albertsons 3411,WA,8611 Steilacoom Blvd. SW,98498,Albertsons
364,-122.4348594,47.1172907,https://www.albertsons.com/pharmacy/covid-19.html,Tacoma,Albertsons 0493,WA,104 Military Rd,98444,Albertsons
365,-122.5166668,47.2725576,https://www.safeway.com/pharmacy/covid-19.html,Tacoma,Safeway 1978,WA,2637 N. Pearl St.,98407,Safeway
366,-122.4092763,47.1906875,https://www.safeway.com/pharmacy/covid-19.html,Tacoma,Safeway 1436,WA,1624 72nd Street E,98404,Safeway
367,-122.4537452,47.2221556,https://www.safeway.com/pharmacy/covid-19.html,Tacoma,Safeway 1437,WA,1302 S 38th,98418,Safeway
368,-122.4902562,47.2694564,https://www.safeway.com/pharmacy/covid-19.html,Tacoma,Safeway 3424,WA,2411 North Proctor,98406,Safeway
369,-122.4429908,47.2070292,https://www.safeway.com/pharmacy/covid-19.html,Tacoma,Safeway 1594,WA,707 South 56th St.,98408,Safeway
370,-120.3237099,46.3758948,https://www.safeway.com/pharmacy/covid-19.html,Toppenish,Safeway 0584,WA,711 West First Ave,98948,Safeway
371,-122.9000191,47.0185465,https://www.safeway.com/pharmacy/covid-19.html,Tumwater,Safeway 1503,WA,520 Cleveland,98501,Safeway
372,-122.9198033,46.998425,https://www.albertsons.com/pharmacy/covid-19.html,Tumwater,Albertsons 1407,WA,705 Trosper Road S. W.,98512,Albertsons
373,-122.6688366,45.6485564,https://www.safeway.com/pharmacy/covid-19.html,Vancouver,Safeway 0400,WA,3707 North Main Street,98663,Safeway
374,-122.6058218,45.6664205,https://www.safeway.com/pharmacy/covid-19.html,Vancouver,Safeway 1611,WA,6711 Ne 63rd St.,98661,Safeway
375,-122.6539701,45.7238213,https://www.albertsons.com/pharmacy/covid-19.html,Vancouver,Albertsons 0580,WA,14300 N. E. 20th Ave.,98686,Albertsons
376,-122.5591923,45.6412802,https://www.safeway.com/pharmacy/covid-19.html,Vancouver,Safeway 1653,WA,2615 Ne 112th Avenue,98684,Safeway
377,-122.5083894,45.67033,https://www.safeway.com/pharmacy/covid-19.html,Vancouver,Safeway 1704,WA,6700 Ne 162nd Ave Suite 500,98682,Safeway
378,-122.5334324,45.6182498,https://www.safeway.com/pharmacy/covid-19.html,Vancouver,Safeway 1519,WA,13719 Se Mill Plain Blvd,98684,Safeway
379,-122.605119,45.6261154,https://www.safeway.com/pharmacy/covid-19.html,Vancouver,Safeway 1103,WA,6701 East Mill Plain Blvd,98661,Safeway
380,-118.3494473,46.0488658,https://www.safeway.com/pharmacy/covid-19.html,Walla Walla,Safeway 1160,WA,1600 Plaza Way,99362,Safeway
381,-118.3399673,46.070317,https://www.safeway.com/pharmacy/covid-19.html,Walla Walla,Safeway 0307,WA,215 East Rose Street,99362,Safeway
382,-118.3050028,46.0766606,https://www.albertsons.com/pharmacy/covid-19.html,Walla Walla,Albertsons 3414,WA,450 N. Wilbur Avenue,99362,Albertsons
383,-122.3374306,45.5789723,https://www.safeway.com/pharmacy/covid-19.html,Washougal,Safeway 1687,WA,3307 Evergreen Blvd. Bld 5,98671,Safeway
384,-120.3261262,47.4308225,https://www.safeway.com/pharmacy/covid-19.html,Wenatchee,Safeway 1449,WA,501 N Miller St,98801,Safeway
385,-120.3282891,47.4379228,https://www.albertsons.com/pharmacy/covid-19.html,Wenatchee,Albertsons 3412,WA,1128 N. Miller,98801,Albertsons
386,-122.1594753,47.7557478,https://www.haggen.com/explore-our-departments/pharmacy/covid-19/,Woodinville,Haggen 3498,WA,17641 Garden Way NE,98072,Haggen
387,-122.083202,47.7559125,https://www.safeway.com/pharmacy/covid-19.html,Woodinville,Safeway 0533 Safeway,WA,19150 N E Woodinville Duvall,98077,Safeway
388,-122.7501491,45.9123907,https://www.safeway.com/pharmacy/covid-19.html,Woodland,Safeway 1762,WA,1725 Pacific Avenue,98674,Safeway
389,-120.5183062,46.6032954,https://www.safeway.com/pharmacy/covid-19.html,Yakima,Safeway 0462,WA,205 North 5th Ave,98902,Safeway
390,-120.4507272,46.6704145,https://www.safeway.com/pharmacy/covid-19.html,Yakima,Safeway 1660,WA,905 E. Meade,98903,Safeway
391,-120.5344423,46.6025231,https://www.safeway.com/pharmacy/covid-19.html,Yakima,Safeway 0149,WA,1610 West Lincoln,98902,Safeway
392,-120.5872233,46.5989041,https://www.safeway.com/pharmacy/covid-19.html,Yakima,Safeway 0502 Safeway,WA,5702 Summitview Ave,98908,Safeway
393,-122.5962018,46.9338665,https://www.safeway.com/pharmacy/covid-19.html,Yelm,Safeway 1619,WA,1109 Yelm Ave E.,98597,Safeway
394,-122.5224311,47.2564283,https://www.safeway.com/pharmacy/covid-19.html,Tacoma,Safeway 1246,WA,6201 6th Ave,98406,Safeway
395,-122.27,47.5233,https://www.riteaid.com/pharmacy/covid-qualifier,Seattle,Rite Aid,WA,9000 Rainier Avenue S Ste C,98118,Rite Aid
396,-122.459,48.7728,https://www.riteaid.com/pharmacy/covid-qualifier,Bellingham,Rite Aid,WA,1225 East Sunset Dr Ste 110,98226,Rite Aid
397,-122.202,47.3726,https://www.riteaid.com/pharmacy/covid-qualifier,Kent,Rite Aid,WA,10407 SE 256th Street,98030,Rite Aid
398,-122.305,47.3672,https://www.riteaid.com/pharmacy/covid-qualifier,Kent,Rite Aid,WA,"26200 Pacific Hwy.,South",98032,Rite Aid
399,-122.2059749,47.807344,https://www.fredmeyer.com/rx/covid-eligibility,Bothell,Fred Meyer - Bothell,WA,21045 Bothell Everett Hwy,98021,Fred Meyer
400,-122.2116418,47.7652079,https://www.qfc.com/rx/covid-eligibility,Bothell,Quality Food Center - Bothell,WA,18921 Bothell Way NE,98011,QFC
401,-122.19894,47.67774,https://www.qfc.com/rx/covid-eligibility,Kirkland,Quality Food Center - Kirkland Urban,WA,457 Central Way,98033,QFC
402,-122.1911728,47.7124033,https://www.qfc.com/rx/covid-eligibility,Kirkland,Quality Food Center - QFC Totem Lake,WA,11224 NE 124th St,98034,QFC
403,-122.2955091,47.8221703,https://www.fredmeyer.com/rx/covid-eligibility,Lynnwood,Fred Meyer - Lynnwood,WA,4615 196Th St Sw Ste 175,98036,Fred Meyer
404,-122.2194132,47.8485464,https://www.qfc.com/rx/covid-eligibility,Mill Creek,Quality Food Center - Mill Creek,WA,926 164th St SE,98012,QFC
405,-122.1263752,47.6808243,https://www.qfc.com/rx/covid-eligibility,Redmond,Quality Food Center - Bella Bottega,WA,8867 161st Ave NE,98052,QFC
406,-122.291829,47.724006,https://www.fredmeyer.com/rx/covid-eligibility,Seattle,Fred Meyer - Lake City,WA,13000 Lake City Way Ne,98125,Fred Meyer
407,-122.3105715,47.7333475,https://www.qfc.com/rx/covid-eligibility,Seattle,Quality Food Center - North Seattle,WA,1531 NE 145th St,98155,QFC
408,-122.3172319,47.7093761,https://www.qfc.com/rx/covid-eligibility,Seattle,Quality Food Center - Northgate,WA,11100 Roosevelt Way NE,98125,QFC
409,-122.5116232,48.7884657,https://www.fredmeyer.com/rx/covid-eligibility,Bellingham,Fred Meyer - North Bellingham,WA,1225 W Bakerview Rd,98226,Fred Meyer
410,-122.4645617,48.7434772,https://www.fredmeyer.com/rx/covid-eligibility,Bellingham,Fred Meyer - Bellingham,WA,800 Lakeway Dr,98229,Fred Meyer
411,-122.3335066,48.4667448,https://www.fredmeyer.com/rx/covid-eligibility,Burlington,Fred Meyer - Burlington,WA,920 S Burlington Blvd,98233,Fred Meyer
412,-122.357769,48.240827,https://www.qfc.com/rx/covid-eligibility,Stanwood,Quality Food Center - Stanwood,WA,27008 92nd Ave NW,98292,QFC
413,-122.2092576,47.8799113,https://www.fredmeyer.com/rx/covid-eligibility,Everett,Fred Meyer - Mill Creek,WA,12906 Bothell Everett Hwy,98208,Fred Meyer
414,-122.2005469,47.9828865,https://www.qfc.com/rx/covid-eligibility,Everett,Quality Food Center - Everett-Broadway,WA,2615 Broadway,98201,QFC
415,-122.2120286,47.9525261,https://www.qfc.com/rx/covid-eligibility,Everett,Quality Food Center - Claremont,WA,4919 Evergreen Way,98203,QFC
416,-122.1696979,48.0853027,https://www.fredmeyer.com/rx/covid-eligibility,Marysville,Fred Meyer - Marysville,WA,9925 State Ave,98270,Fred Meyer
417,-121.9785773,47.8629936,https://www.fredmeyer.com/rx/covid-eligibility,Monroe,Fred Meyer - Monroe,WA,18805 State Route 2,98272,Fred Meyer
418,-122.1051955,47.9439153,https://www.fredmeyer.com/rx/covid-eligibility,Snohomish,Fred Meyer - Snohomish,WA,2801 Bickford Ave,98290,Fred Meyer
419,-122.227,48.5104,https://www.riteaid.com/pharmacy/covid-qualifier,Sedro Woolley,Rite Aid,WA,851 Moore Street,98284,Rite Aid
420,-122.215,47.7926,https://www.riteaid.com/pharmacy/covid-qualifier,Bothell,Rite Aid,WA,22631 Bothell Everett Highway,98021,Rite Aid
421,-122.48,48.7845,https://www.riteaid.com/pharmacy/covid-qualifier,Bellingham,Rite Aid,WA,222 Telegraph Road,98226,Rite Aid
422,-122.201816,47.609443,https://www.cvs.com/vaccine/intake/store/cvd-schedule,BELLEVUE,"CVS Pharmacy in BELLEVUE, WA",WA,"107 BELLEVUE WAY, SE",98004,CVS
423,-122.493271,48.787066,https://www.cvs.com/vaccine/intake/store/cvd-schedule,BELLINGHAM,"CVS Pharmacy in BELLINGHAM, WA",WA,30 BELLIS FAIR PKWY,98226,CVS
424,-122.172344,47.172541,https://www.cvs.com/vaccine/intake/store/cvd-schedule,BONNEY LAKE,"CVS Pharmacy in BONNEY LAKE, WA",WA,9400 192ND AVE E,98391,CVS
425,-122.335197,47.459347,https://www.cvs.com/vaccine/intake/store/cvd-schedule,BURIEN,"CVS Pharmacy in BURIEN, WA",WA,117 SW 160TH STREET,98166,CVS
426,-122.22746,47.910467,https://www.cvs.com/vaccine/intake/store/cvd-schedule,EVERETT,"CVS Pharmacy in EVERETT, WA",WA,405 SE EVERETT MALL WAY,98208,CVS
427,-122.258808,47.89003,https://www.cvs.com/vaccine/intake/store/cvd-schedule,EVERETT,"CVS Pharmacy in EVERETT, WA",WA,11918 AIRPORT RD.,98204,CVS
428,-122.305319,47.313129,https://www.cvs.com/vaccine/intake/store/cvd-schedule,FEDERAL WAY,"CVS Pharmacy in FEDERAL WAY, WA",WA,2201 S COMMONS,98003,CVS
429,-122.360148,47.30109,https://www.cvs.com/vaccine/intake/store/cvd-schedule,FEDERAL WAY,"CVS Pharmacy in FEDERAL WAY, WA",WA,33520 21ST AVE. SW,98023,CVS
430,-122.607922,47.361372,https://www.cvs.com/vaccine/intake/store/cvd-schedule,GIG HARBOR,"CVS Pharmacy in GIG HARBOR, WA",WA,11400 51ST AVE NW,98332,CVS
431,-122.050597,47.541811,https://www.cvs.com/vaccine/intake/store/cvd-schedule,ISSAQUAH,"CVS Pharmacy in ISSAQUAH, WA",WA,755 NW GILMAN BLVD,98027,CVS
432,-122.899225,46.142505,https://www.cvs.com/vaccine/intake/store/cvd-schedule,KELSO,"CVS Pharmacy in KELSO, WA",WA,205 THREE RIVERS DR,98626,CVS
433,-119.223645,46.222056,https://www.cvs.com/vaccine/intake/store/cvd-schedule,KENNEWICK,"CVS Pharmacy in KENNEWICK, WA",WA,1106 N COLUMBIA CENTER BLVD,99336,CVS
434,-122.203392,47.366473,https://www.cvs.com/vaccine/intake/store/cvd-schedule,KENT,"CVS Pharmacy in KENT, WA",WA,26301 104TH AVE SE,98030,CVS
435,-122.836023,47.042984,https://www.cvs.com/vaccine/intake/store/cvd-schedule,LACEY,"CVS Pharmacy in LACEY, WA",WA,665 SLEATER KINNEY RD SE,98503,CVS
436,-122.100545,47.996942,https://www.cvs.com/vaccine/intake/store/cvd-schedule,LAKE STEVENS,"CVS Pharmacy in LAKE STEVENS, WA",WA,9601 MARKET PL,98258,CVS
437,-122.51906,47.172037,https://www.cvs.com/vaccine/intake/store/cvd-schedule,LAKEWOOD,"CVS Pharmacy in LAKEWOOD, WA",WA,9400 GRAVELLY LAKE DR SW,98499,CVS
438,-122.511343,47.163144,https://www.cvs.com/vaccine/intake/store/cvd-schedule,LAKEWOOD,"CVS Pharmacy in LAKEWOOD, WA",WA,5618 LAKEWOOD TOWN CENTER BLVD SW,98499,CVS
439,-122.266795,47.832516,https://www.cvs.com/vaccine/intake/store/cvd-schedule,LYNNWOOD,"CVS Pharmacy in LYNNWOOD, WA",WA,18305 ALDERWOOD MALL PKWY,98037,CVS
440,-122.191833,48.148999,https://www.cvs.com/vaccine/intake/store/cvd-schedule,MARYSVILLE,"CVS Pharmacy in MARYSVILLE, WA",WA,16818 TWIN LAKES AVE,98271,CVS
441,-122.937503,47.044554,https://www.cvs.com/vaccine/intake/store/cvd-schedule,OLYMPIA,"CVS Pharmacy in OLYMPIA, WA",WA,2925 HARRISON AVE NW,98502,CVS
442,-122.636328,47.73392,https://www.cvs.com/vaccine/intake/store/cvd-schedule,POULSBO,"CVS Pharmacy in POULSBO, WA",WA,18820 STATE HWY 305 NE,98370,CVS
443,-122.291627,47.112908,https://www.cvs.com/vaccine/intake/store/cvd-schedule,PUYALLUP,"CVS Pharmacy in PUYALLUP, WA",WA,10302 156TH ST E,98374,CVS
444,-122.29499,47.160178,https://www.cvs.com/vaccine/intake/store/cvd-schedule,PUYALLUP,"CVS Pharmacy in PUYALLUP, WA",WA,3310 S MERIDIAN,98373,CVS
445,-122.103483,47.672334,https://www.cvs.com/vaccine/intake/store/cvd-schedule,REDMOND,"CVS Pharmacy in REDMOND, WA",WA,17700 NE 76TH ST,98052,CVS
446,-122.197887,47.445701,https://www.cvs.com/vaccine/intake/store/cvd-schedule,RENTON,"CVS Pharmacy in RENTON, WA",WA,10712 SE CARR ROAD,98055,CVS
447,-122.199897,47.496213,https://www.cvs.com/vaccine/intake/store/cvd-schedule,RENTON,"CVS Pharmacy in RENTON, WA",WA,1215 N LANDING WAY,98057,CVS
448,-119.313227,46.259012,https://www.cvs.com/vaccine/intake/store/cvd-schedule,RICHLAND,"CVS Pharmacy in RICHLAND, WA",WA,2941 QUEENSGATE DR,99352,CVS
449,-122.333482,47.661602,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,2100 NORTH 45TH STREET,98103,CVS
450,-122.397945,47.640888,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,2438 32ND AVE WEST,98199,CVS
451,-122.375445,47.668932,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,"1448 NW MARKET ST, SUITE 100",98107,CVS
452,-122.313484,47.660322,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,4313 UNIVERSITY WAY NE,98105,CVS
453,-122.338562,47.608459,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,1401 2ND AVE,98101,CVS
454,-122.338855,47.623385,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,503 WESTLAKE AVE N,98109,CVS
455,-122.325403,47.708885,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,302 NE NORTHGATE WAY,98125,CVS
456,-122.341379,47.613531,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,2035 4TH AVE,98121,CVS
457,-122.357011,47.624275,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SEATTLE,"CVS Pharmacy in SEATTLE, WA",WA,"531 QUEEN ANNE AVENUE, NORTH",98109,CVS
458,-122.695578,47.658914,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SILVERDALE,"CVS Pharmacy in SILVERDALE, WA",WA,3201 NW RANDALL WAY,98383,CVS
459,-117.400122,47.74747,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SPOKANE,"CVS Pharmacy in SPOKANE, WA",WA,9770 N NEWPORT HWY,99218,CVS
460,-117.36663,47.608794,https://www.cvs.com/vaccine/intake/store/cvd-schedule,SPOKANE,"CVS Pharmacy in SPOKANE, WA",WA,4915 S REGAL ST,99223,CVS
461,-122.480236,47.237627,https://www.cvs.com/vaccine/intake/store/cvd-schedule,TACOMA,"CVS Pharmacy in TACOMA, WA",WA,3320 S 23RD ST,98405,CVS
462,-122.258668,47.455144,https://www.cvs.com/vaccine/intake/store/cvd-schedule,TUKWILA,"CVS Pharmacy in TUKWILA, WA",WA,301 STRANDER BLVD,98188,CVS
463,-122.668004,45.686366,https://www.cvs.com/vaccine/intake/store/cvd-schedule,VANCOUVER,"CVS Pharmacy in VANCOUVER, WA",WA,8801 NE HAZEL DELL AVE,98665,CVS
464,-122.505839,45.616734,https://www.cvs.com/vaccine/intake/store/cvd-schedule,VANCOUVER,"CVS Pharmacy in VANCOUVER, WA",WA,16200 SE MILL PLAIN BLVD,98684,CVS
465,-122.154033,47.759037,https://www.cvs.com/vaccine/intake/store/cvd-schedule,WOODINVILLE,"CVS Pharmacy in WOODINVILLE, WA",WA,13950 NE 178TH PL,98072,CVS
466,-117.3622158,47.6525303,https://www.fredmeyer.com/rx/covid-eligibility,Spokane,Fred Meyer - Thor Street Spokane,WA,400 S Thor St,99202,Fred Meyer
467,-117.4023408,47.7675968,https://www.fredmeyer.com/rx/covid-eligibility,Spokane,Fred Meyer - Wandermere,WA,12120 N Division St,99218,Fred Meyer
468,-117.1934717,47.6588398,https://www.fredmeyer.com/rx/covid-eligibility,Spokane Valley,Fred Meyer - Spokane Sullivan,WA,15609 E Sprague Ave,99037,Fred Meyer
469,-119.283,46.2749,https://www.riteaid.com/pharmacy/covid-qualifier,Richland,Rite Aid,WA,1329 Lee Boulevard,99352,Rite Aid
470,-122.334,47.4705,https://www.riteaid.com/pharmacy/covid-qualifier,Burien,Rite Aid,WA,110 SW 148th Street,98166,Rite Aid
471,-122.278,47.8296,https://www.riteaid.com/pharmacy/covid-qualifier,Lynnwood,Rite Aid,WA,18600-B 33rd Avenue West,98037,Rite Aid
472,-119.1614045,46.1972209,https://www.fredmeyer.com/rx/covid-eligibility,Kennewick,Fred Meyer - Kennewick,WA,2811 W 10Th Ave,99336,Fred Meyer
473,-119.2865213,46.2626628,https://www.fredmeyer.com/rx/covid-eligibility,Richland,Fred Meyer - Richland,WA,101 Wellsian Way,99352,Fred Meyer
474,-122.581157,47.307272,https://www.fredmeyer.com/rx/covid-eligibility,Gig Harbor,Fred Meyer - Gig Harbor,WA,5502 Point Fosdick Dr,98335,Fred Meyer
475,-122.296414,47.201305,https://www.fredmeyer.com/rx/covid-eligibility,Puyallup,Fred Meyer - Puyallup,WA,1100 N Meridian,98371,Fred Meyer
476,-122.2968621,47.0992143,https://www.fredmeyer.com/rx/covid-eligibility,Puyallup,Fred Meyer - South Hill,WA,17404 MERIDIAN E,98375,Fred Meyer
477,-122.3973026,47.055248,https://www.fredmeyer.com/rx/covid-eligibility,Spanaway,Fred Meyer - Bethel Station,WA,22303 Mountain Hwy E,98387,Fred Meyer
478,-122.2278548,47.2044963,https://www.fredmeyer.com/rx/covid-eligibility,Sumner,Fred Meyer - Sumner,WA,1201 Valley Ave E,98390,Fred Meyer
479,-122.4358757,47.1905971,https://www.fredmeyer.com/rx/covid-eligibility,Tacoma,Fred Meyer - Tacoma-Pacific,WA,7250 Pacific Ave,98408,Fred Meyer
480,-122.4972644,47.2440486,https://www.fredmeyer.com/rx/covid-eligibility,Tacoma,Fred Meyer - Tacoma-Stevens,WA,4505 S 19Th St,98405,Fred Meyer
481,-122.828639,47.453081,https://www.qfc.com/rx/covid-eligibility,Belfair,Quality Food Center - Belfair,WA,201 NE State Route 300,98528,QFC
482,-122.6265172,47.609617,https://www.fredmeyer.com/rx/covid-eligibility,Bremerton,Fred Meyer - Kitsap,WA,5050 State Highway 303 Ne,98311,Fred Meyer
483,-122.3315918,47.4752714,https://www.fredmeyer.com/rx/covid-eligibility,Burien,Fred Meyer - Burien,WA,14300 1St Ave S,98168,Fred Meyer
484,-122.6292304,47.5032857,https://www.fredmeyer.com/rx/covid-eligibility,Port Orchard,Fred Meyer - Port Orchard,WA,1900 Se Sedgwick Rd,98366,Fred Meyer
485,-122.3214367,47.6225757,https://www.qfc.com/rx/covid-eligibility,Seattle,Quality Food Center - Broadway Market,WA,417 Broadway E Box 2,98102,QFC
486,-122.385198,47.561348,https://www.qfc.com/rx/covid-eligibility,Seattle,Quality Food Center - West Seattle,WA,4550 42nd Ave SW,98116,QFC
487,-122.346878,47.6250038,https://www.qfc.com/rx/covid-eligibility,Seattle,Quality Food Center - Uptown,WA,500 Mercer St,98109,QFC
488,-122.3684231,47.6602885,https://www.fredmeyer.com/rx/covid-eligibility,Seattle,Fred Meyer - Ballard,WA,915 Nw 45Th St,98107,Fred Meyer
489,-117.175627,46.712044,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Pullman,Pullman Supercenter,WA,1690 Se Harvest Dr,99163,Walmart
490,-122.8239382,46.9947927,https://www.qfc.com/rx/covid-eligibility,Lacey,Quality Food Center - Lacey,WA,4775 Whitman Ln SE,98513,QFC
491,-123.124041,47.229962,https://www.fredmeyer.com/rx/covid-eligibility,Shelton,Fred Meyer - Shelton,WA,301 E Wallace Kneeland Blvd,98584,Fred Meyer
492,-122.9146539,46.998181,https://www.fredmeyer.com/rx/covid-eligibility,Tumwater,Fred Meyer - Tumwater,WA,555 Trosper Rd Sw,98512,Fred Meyer
493,-122.21,47.7662,https://www.riteaid.com/pharmacy/covid-qualifier,Bothell,Rite Aid,WA,"19107 Bothell Way, N.E.",98011,Rite Aid
494,-122.52841,48.01028,https://www.riteaid.com/pharmacy/covid-qualifier,Freeland,Rite Aid,WA,1609 E Main Street Suite B,98249,Rite Aid
495,-117.185,46.7124,https://www.riteaid.com/pharmacy/covid-qualifier,Pullman,Rite Aid,WA,1630 South Grand Avenue,99163,Rite Aid
496,-122.5489608,45.7841164,https://www.fredmeyer.com/rx/covid-eligibility,Battle Ground,Fred Meyer - Battle Ground,WA,401 Nw 12Th Ave,98604,Fred Meyer
497,-122.964547,46.149001,https://www.fredmeyer.com/rx/covid-eligibility,Longview,Fred Meyer - Longview,WA,3184 Ocean Beach Hwy,98632,Fred Meyer
498,-122.5509276,45.6760999,https://www.fredmeyer.com/rx/covid-eligibility,Vancouver,Fred Meyer - Orchards,WA,7411 NE 117Th Ave,98662,Fred Meyer
499,-122.6624984,45.7206085,https://www.fredmeyer.com/rx/covid-eligibility,Vancouver,Fred Meyer - Salmon Creek,WA,800 Ne Tenney Rd,98685,Fred Meyer
500,-122.6633436,45.6770112,https://www.fredmeyer.com/rx/covid-eligibility,Vancouver,Fred Meyer - Hazel Dell,WA,7700 Ne Highway 99,98665,Fred Meyer
501,-122.5845947,45.6255417,https://www.fredmeyer.com/rx/covid-eligibility,Vancouver,Fred Meyer - Fred Meyer Pharmacy inside The Vancouver Clinic,WA,"700 NE 87th Avenue, Suite 180",98664,Fred Meyer
502,-122.6455507,45.6203551,https://www.fredmeyer.com/rx/covid-eligibility,Vancouver,Fred Meyer - Grand Central,WA,2500 Columbia House Blvd,98661,Fred Meyer
503,-122.5562683,45.6195112,https://www.fredmeyer.com/rx/covid-eligibility,Vancouver,Fred Meyer - Mill Plain,WA,11325 Se Mill Plain Blvd,98684,Fred Meyer
504,-122.825,46.9953,https://www.riteaid.com/pharmacy/covid-qualifier,Lacey,Rite Aid,WA,"4776 Whitman Lane, S.E.",98513,Rite Aid
505,-117.368,47.6112,https://www.riteaid.com/pharmacy/covid-qualifier,Spokane,Rite Aid,WA,4514 South Regal Street,99223,Rite Aid
506,-123.806587,46.975337,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Aberdeen,Aberdeen Supercenter,WA,909 E Wishkah St,98520,Walmart
507,-122.240883,47.301493,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Auburn,Auburn Supercenter,WA,762 Outlet Collection Way,98001,Walmart
508,-122.171764,47.167646,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Bonney Lake,Bonney Lake Supercenter,WA,19205 State Route 410 E,98391,Walmart
509,-122.632771,47.624868,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Bremerton,Bremerton Store,WA,6797 State Highway 303 Ne,98311,Walmart
510,-122.979138,46.678925,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Chehalis,Chehalis Supercenter,WA,1601 Nw Louisiana Ave,98532,Walmart
511,-122.108357,47.361081,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Covington,Covington Store,WA,17432 Se 270th Pl,98042,Walmart
512,-122.30978,47.321787,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Federal Way,Federal Way Store,WA,1900 S 314th St,98003,Walmart
513,-122.310195,47.292601,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Federal Way,Federal Way Supercenter,WA,34520 16th Ave S,98003,Walmart
514,-122.818677,46.997056,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Lacey,Lacey Neighborhood Market,WA,5110 Yelm Highway,98503,Walmart
515,-122.77375,47.060493,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Lacey,Lacey Supercenter,WA,1401 Galaxy Dr Ne,98516,Walmart
516,-122.516962,47.193924,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Lakewood,Lakewood Supercenter,WA,7001 Bridgeport Way W,98499,Walmart
517,-122.627567,47.516653,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Port Orchard,Port Orchard Supercenter,WA,3497 Bethel Rd Se,98366,Walmart
518,-122.29724,47.105989,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Puyallup,Puyallup Supercenter,WA,16502 Meridian E,98375,Walmart
519,-122.288686,47.161109,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,Puyallup,Puyallup Supercenter,WA,310 31st Ave Se,98374,Walmart
